,SAA,SAa,time,freq,orig
311,0.15402,0.15402,80,2.85714285714e-06,0.015
312,0.15602,0.15602,20,2.85714285714e-06,0.02
313,0.15602,0.15602,40,2.85714285714e-06,0.02
314,0.15602,0.15602,60,2.85714285714e-06,0.02
315,0.15602,0.15602,80,2.85714285714e-06,0.02
316,0.15802,0.15802,20,2.86428571429e-06,0.011
317,0.15802,0.15802,40,2.85714285714e-06,0.011
318,0.15802,0.15802,60,2.85714285714e-06,0.011
319,0.15802,0.15802,80,2.85714285714e-06,0.011
320,0.16002,0.16002,20,2.85714285714e-06,0.017
321,0.16002,0.16002,40,2.85714285714e-06,0.017
322,0.16002,0.16002,60,2.85714285714e-06,0.017
323,0.16002,0.16002,80,2.85714285714e-06,0.017
324,0.16202,0.16202,20,2.85714285714e-06,0.02
325,0.16202,0.16202,40,2.85714285714e-06,0.02
326,0.16202,0.16202,60,2.85714285714e-06,0.02
327,0.16202,0.16202,80,2.85714285714e-06,0.02
328,0.16402,0.16402,20,2.85714285714e-06,0.018
329,0.16402,0.16402,40,2.85714285714e-06,0.018
330,0.16402,0.16402,60,2.85714285714e-06,0.018
331,0.16402,0.16402,80,2.85714285714e-06,0.018
332,0.16602,0.16602,20,2.85714285714e-06,0.011
333,0.16602,0.16602,40,2.85714285714e-06,0.011
334,0.16602,0.16602,60,2.85714285714e-06,0.011
335,0.16602,0.16602,80,2.85714285714e-06,0.011
336,0.16802,0.16802,20,2.85714285714e-06,0.019
337,0.16802,0.16802,40,2.85714285714e-06,0.019
338,0.16802,0.16802,60,2.85714285714e-06,0.019
339,0.16802,0.16802,80,2.85714285714e-06,0.019
340,0.17002,0.17002,20,2.85714285714e-06,0.019
341,0.17002,0.17002,40,2.85714285714e-06,0.019
342,0.17002,0.17002,60,2.85714285714e-06,0.019
343,0.17002,0.17002,80,2.85714285714e-06,0.019
344,0.17202,0.17202,20,2.85714285714e-06,0.028
345,0.17202,0.17202,40,2.85714285714e-06,0.028
346,0.17202,0.17202,60,2.85714285714e-06,0.028
347,0.17202,0.17202,80,2.85714285714e-06,0.028
348,0.17402,0.17402,20,2.86571428571e-06,0.014
349,0.17402,0.17402,40,2.85714285714e-06,0.014
350,0.17402,0.17402,60,2.85714285714e-06,0.014
351,0.17402,0.17402,80,2.85714285714e-06,0.014
352,0.17602,0.17602,20,2.86285714286e-06,0.016
353,0.17602,0.17602,40,2.85714285714e-06,0.016
354,0.17602,0.17602,60,2.85714285714e-06,0.016
355,0.17602,0.17602,80,2.85714285714e-06,0.016
