,sel,mig,Fbin,Nbin,freqR,orig,origsd,origmax
395,0.006,0.008,R17,0.0,5e-05,1.0,0.0,1.0
396,0.006,0.008,R18,0.0,5e-05,1.0,0.0,1.0
397,0.006,0.008,R19,0.0,5e-05,1.0,0.0,1.0
398,0.006,0.008,R20,0.0,5e-05,1.0,0.0,1.0
399,0.006,0.009,R0,19977.0,0.00015015015015,1.0,0.0,1.0
400,0.006,0.009,R1,3.0,0.00015015015015,1.0,0.0,1.0
401,0.006,0.009,R2,0.0,0.00015015015015,1.0,0.0,1.0
402,0.006,0.009,R3,0.0,0.00015015015015,1.0,0.0,1.0
403,0.006,0.009,R4,0.0,0.00015015015015,1.0,0.0,1.0
404,0.006,0.009,R5,0.0,0.00015015015015,1.0,0.0,1.0
405,0.006,0.009,R6,0.0,0.00015015015015,1.0,0.0,1.0
406,0.006,0.009,R7,0.0,0.00015015015015,1.0,0.0,1.0
407,0.006,0.009,R8,0.0,0.00015015015015,1.0,0.0,1.0
408,0.006,0.009,R9,0.0,0.00015015015015,1.0,0.0,1.0
409,0.006,0.009,R10,0.0,0.00015015015015,1.0,0.0,1.0
410,0.006,0.009,R11,0.0,0.00015015015015,1.0,0.0,1.0
411,0.006,0.009,R12,0.0,0.00015015015015,1.0,0.0,1.0
412,0.006,0.009,R13,0.0,0.00015015015015,1.0,0.0,1.0
413,0.006,0.009,R14,0.0,0.00015015015015,1.0,0.0,1.0
414,0.006,0.009,R15,0.0,0.00015015015015,1.0,0.0,1.0
415,0.006,0.009,R16,0.0,0.00015015015015,1.0,0.0,1.0
416,0.006,0.009,R17,0.0,0.00015015015015,1.0,0.0,1.0
417,0.006,0.009,R18,0.0,0.00015015015015,1.0,0.0,1.0
418,0.006,0.009,R19,0.0,0.00015015015015,1.0,0.0,1.0
419,0.006,0.009,R20,0.0,0.00015015015015,1.0,0.0,1.0
420,0.012,0.0,R0,20000.0,0.0,1.0,0.0,1.0
421,0.012,0.0,R1,0.0,0.0,1.0,0.0,1.0
422,0.012,0.0,R2,0.0,0.0,1.0,0.0,1.0
423,0.012,0.0,R3,0.0,0.0,1.0,0.0,1.0
424,0.012,0.0,R4,0.0,0.0,1.0,0.0,1.0
425,0.012,0.0,R5,0.0,0.0,1.0,0.0,1.0
426,0.012,0.0,R6,0.0,0.0,1.0,0.0,1.0
427,0.012,0.0,R7,0.0,0.0,1.0,0.0,1.0
428,0.012,0.0,R8,0.0,0.0,1.0,0.0,1.0
429,0.012,0.0,R9,0.0,0.0,1.0,0.0,1.0
430,0.012,0.0,R10,0.0,0.0,1.0,0.0,1.0
431,0.012,0.0,R11,0.0,0.0,1.0,0.0,1.0
432,0.012,0.0,R12,0.0,0.0,1.0,0.0,1.0
433,0.012,0.0,R13,0.0,0.0,1.0,0.0,1.0
434,0.012,0.0,R14,0.0,0.0,1.0,0.0,1.0
435,0.012,0.0,R15,0.0,0.0,1.0,0.0,1.0
436,0.012,0.0,R16,0.0,0.0,1.0,0.0,1.0
437,0.012,0.0,R17,0.0,0.0,1.0,0.0,1.0
438,0.012,0.0,R18,0.0,0.0,1.0,0.0,1.0
439,0.012,0.0,R19,0.0,0.0,1.0,0.0,1.0
440,0.012,0.0,R20,0.0,0.0,1.0,0.0,1.0
441,0.012,0.001,R0,19978.0,0.0001001001001,1.0,0.0,1.0
442,0.012,0.001,R1,2.0,0.0001001001001,1.0,0.0,1.0
443,0.012,0.001,R2,0.0,0.0001001001001,1.0,0.0,1.0
444,0.012,0.001,R3,0.0,0.0001001001001,1.0,0.0,1.0
445,0.012,0.001,R4,0.0,0.0001001001001,1.0,0.0,1.0
446,0.012,0.001,R5,0.0,0.0001001001001,1.0,0.0,1.0
447,0.012,0.001,R6,0.0,0.0001001001001,1.0,0.0,1.0
448,0.012,0.001,R7,0.0,0.0001001001001,1.0,0.0,1.0
449,0.012,0.001,R8,0.0,0.0001001001001,1.0,0.0,1.0
450,0.012,0.001,R9,0.0,0.0001001001001,1.0,0.0,1.0
451,0.012,0.001,R10,0.0,0.0001001001001,1.0,0.0,1.0
452,0.012,0.001,R11,0.0,0.0001001001001,1.0,0.0,1.0
453,0.012,0.001,R12,0.0,0.0001001001001,1.0,0.0,1.0
454,0.012,0.001,R13,0.0,0.0001001001001,1.0,0.0,1.0
455,0.012,0.001,R14,0.0,0.0001001001001,1.0,0.0,1.0
456,0.012,0.001,R15,0.0,0.0001001001001,1.0,0.0,1.0
457,0.012,0.001,R16,0.0,0.0001001001001,1.0,0.0,1.0
458,0.012,0.001,R17,0.0,0.0001001001001,1.0,0.0,1.0
459,0.012,0.001,R18,0.0,0.0001001001001,1.0,0.0,1.0
460,0.012,0.001,R19,0.0,0.0001001001001,1.0,0.0,1.0
461,0.012,0.001,R20,0.0,0.0001001001001,1.0,0.0,1.0
462,0.012,0.002,R0,19978.0,0.0001001001001,1.0,0.0,1.0
463,0.012,0.002,R1,2.0,0.0001001001001,1.0,0.0,1.0
464,0.012,0.002,R2,0.0,0.0001001001001,1.0,0.0,1.0
465,0.012,0.002,R3,0.0,0.0001001001001,1.0,0.0,1.0
466,0.012,0.002,R4,0.0,0.0001001001001,1.0,0.0,1.0
467,0.012,0.002,R5,0.0,0.0001001001001,1.0,0.0,1.0
468,0.012,0.002,R6,0.0,0.0001001001001,1.0,0.0,1.0
469,0.012,0.002,R7,0.0,0.0001001001001,1.0,0.0,1.0
470,0.012,0.002,R8,0.0,0.0001001001001,1.0,0.0,1.0
471,0.012,0.002,R9,0.0,0.0001001001001,1.0,0.0,1.0
472,0.012,0.002,R10,0.0,0.0001001001001,1.0,0.0,1.0
473,0.012,0.002,R11,0.0,0.0001001001001,1.0,0.0,1.0
474,0.012,0.002,R12,0.0,0.0001001001001,1.0,0.0,1.0
475,0.012,0.002,R13,0.0,0.0001001001001,1.0,0.0,1.0
476,0.012,0.002,R14,0.0,0.0001001001001,1.0,0.0,1.0
477,0.012,0.002,R15,0.0,0.0001001001001,1.0,0.0,1.0
478,0.012,0.002,R16,0.0,0.0001001001001,1.0,0.0,1.0
479,0.012,0.002,R17,0.0,0.0001001001001,1.0,0.0,1.0
480,0.012,0.002,R18,0.0,0.0001001001001,1.0,0.0,1.0
481,0.012,0.002,R19,0.0,0.0001001001001,1.0,0.0,1.0
482,0.012,0.002,R20,0.0,0.0001001001001,1.0,0.0,1.0
483,0.012,0.003,R0,19980.0,0.0,1.0,0.0,1.0
484,0.012,0.003,R1,0.0,0.0,1.0,0.0,1.0
485,0.012,0.003,R2,0.0,0.0,1.0,0.0,1.0
486,0.012,0.003,R3,0.0,0.0,1.0,0.0,1.0
487,0.012,0.003,R4,0.0,0.0,1.0,0.0,1.0
488,0.012,0.003,R5,0.0,0.0,1.0,0.0,1.0
489,0.012,0.003,R6,0.0,0.0,1.0,0.0,1.0
490,0.012,0.003,R7,0.0,0.0,1.0,0.0,1.0
491,0.012,0.003,R8,0.0,0.0,1.0,0.0,1.0
492,0.012,0.003,R9,0.0,0.0,1.0,0.0,1.0
493,0.012,0.003,R10,0.0,0.0,1.0,0.0,1.0
494,0.012,0.003,R11,0.0,0.0,1.0,0.0,1.0
495,0.012,0.003,R12,0.0,0.0,1.0,0.0,1.0
496,0.012,0.003,R13,0.0,0.0,1.0,0.0,1.0
497,0.012,0.003,R14,0.0,0.0,1.0,0.0,1.0
498,0.012,0.003,R15,0.0,0.0,1.0,0.0,1.0
499,0.012,0.003,R16,0.0,0.0,1.0,0.0,1.0
500,0.012,0.003,R17,0.0,0.0,1.0,0.0,1.0
501,0.012,0.003,R18,0.0,0.0,1.0,0.0,1.0
502,0.012,0.003,R19,0.0,0.0,1.0,0.0,1.0
503,0.012,0.003,R20,0.0,0.0,1.0,0.0,1.0
504,0.012,0.004,R0,19996.0,0.0002,1.0,0.0,1.0
505,0.012,0.004,R1,3.0,0.0002,1.0,0.0,1.0
506,0.012,0.004,R2,0.0,0.0002,1.0,0.0,1.0
507,0.012,0.004,R3,0.0,0.0002,1.0,0.0,1.0
508,0.012,0.004,R4,0.0,0.0002,1.0,0.0,1.0
509,0.012,0.004,R5,0.0,0.0002,1.0,0.0,1.0
510,0.012,0.004,R6,0.0,0.0002,1.0,0.0,1.0
511,0.012,0.004,R7,0.0,0.0002,1.0,0.0,1.0
512,0.012,0.004,R8,0.0,0.0002,1.0,0.0,1.0
513,0.012,0.004,R9,0.0,0.0002,1.0,0.0,1.0
514,0.012,0.004,R10,0.0,0.0002,1.0,0.0,1.0
515,0.012,0.004,R11,0.0,0.0002,1.0,0.0,1.0
516,0.012,0.004,R12,0.0,0.0002,1.0,0.0,1.0
517,0.012,0.004,R13,0.0,0.0002,1.0,0.0,1.0
518,0.012,0.004,R14,0.0,0.0002,1.0,0.0,1.0
519,0.012,0.004,R15,0.0,0.0002,1.0,0.0,1.0
520,0.012,0.004,R16,0.0,0.0002,1.0,0.0,1.0
521,0.012,0.004,R17,0.0,0.0002,1.0,0.0,1.0
522,0.012,0.004,R18,0.0,0.0002,1.0,0.0,1.0
523,0.012,0.004,R19,0.0,0.0002,1.0,0.0,1.0
524,0.012,0.004,R20,0.0,0.0002,1.0,0.0,1.0
525,0.012,0.005,R0,19977.0,0.00015015015015,1.0,0.0,1.0
526,0.012,0.005,R1,3.0,0.00015015015015,1.0,0.0,1.0
527,0.012,0.005,R2,0.0,0.00015015015015,1.0,0.0,1.0
528,0.012,0.005,R3,0.0,0.00015015015015,1.0,0.0,1.0
529,0.012,0.005,R4,0.0,0.00015015015015,1.0,0.0,1.0
530,0.012,0.005,R5,0.0,0.00015015015015,1.0,0.0,1.0
531,0.012,0.005,R6,0.0,0.00015015015015,1.0,0.0,1.0
532,0.012,0.005,R7,0.0,0.00015015015015,1.0,0.0,1.0
533,0.012,0.005,R8,0.0,0.00015015015015,1.0,0.0,1.0
534,0.012,0.005,R9,0.0,0.00015015015015,1.0,0.0,1.0
535,0.012,0.005,R10,0.0,0.00015015015015,1.0,0.0,1.0
536,0.012,0.005,R11,0.0,0.00015015015015,1.0,0.0,1.0
537,0.012,0.005,R12,0.0,0.00015015015015,1.0,0.0,1.0
538,0.012,0.005,R13,0.0,0.00015015015015,1.0,0.0,1.0
539,0.012,0.005,R14,0.0,0.00015015015015,1.0,0.0,1.0
540,0.012,0.005,R15,0.0,0.00015015015015,1.0,0.0,1.0
541,0.012,0.005,R16,0.0,0.00015015015015,1.0,0.0,1.0
542,0.012,0.005,R17,0.0,0.00015015015015,1.0,0.0,1.0
543,0.012,0.005,R18,0.0,0.00015015015015,1.0,0.0,1.0
544,0.012,0.005,R19,0.0,0.00015015015015,1.0,0.0,1.0
545,0.012,0.005,R20,0.0,0.00015015015015,1.0,0.0,1.0
546,0.012,0.006,R0,19980.0,0.0,1.0,0.0,1.0
547,0.012,0.006,R1,0.0,0.0,1.0,0.0,1.0
548,0.012,0.006,R2,0.0,0.0,1.0,0.0,1.0
549,0.012,0.006,R3,0.0,0.0,1.0,0.0,1.0
550,0.012,0.006,R4,0.0,0.0,1.0,0.0,1.0
551,0.012,0.006,R5,0.0,0.0,1.0,0.0,1.0
552,0.012,0.006,R6,0.0,0.0,1.0,0.0,1.0
553,0.012,0.006,R7,0.0,0.0,1.0,0.0,1.0
554,0.012,0.006,R8,0.0,0.0,1.0,0.0,1.0
555,0.012,0.006,R9,0.0,0.0,1.0,0.0,1.0
556,0.012,0.006,R10,0.0,0.0,1.0,0.0,1.0
557,0.012,0.006,R11,0.0,0.0,1.0,0.0,1.0
558,0.012,0.006,R12,0.0,0.0,1.0,0.0,1.0
559,0.012,0.006,R13,0.0,0.0,1.0,0.0,1.0
560,0.012,0.006,R14,0.0,0.0,1.0,0.0,1.0
561,0.012,0.006,R15,0.0,0.0,1.0,0.0,1.0
562,0.012,0.006,R16,0.0,0.0,1.0,0.0,1.0
563,0.012,0.006,R17,0.0,0.0,1.0,0.0,1.0
564,0.012,0.006,R18,0.0,0.0,1.0,0.0,1.0
565,0.012,0.006,R19,0.0,0.0,1.0,0.0,1.0
566,0.012,0.006,R20,0.0,0.0,1.0,0.0,1.0
567,0.012,0.007,R0,19998.0,0.0001,1.0,0.0,1.0
568,0.012,0.007,R1,2.0,0.0001,1.0,0.0,1.0
569,0.012,0.007,R2,0.0,0.0001,1.0,0.0,1.0
570,0.012,0.007,R3,0.0,0.0001,1.0,0.0,1.0
571,0.012,0.007,R4,0.0,0.0001,1.0,0.0,1.0
572,0.012,0.007,R5,0.0,0.0001,1.0,0.0,1.0
573,0.012,0.007,R6,0.0,0.0001,1.0,0.0,1.0
574,0.012,0.007,R7,0.0,0.0001,1.0,0.0,1.0
575,0.012,0.007,R8,0.0,0.0001,1.0,0.0,1.0
576,0.012,0.007,R9,0.0,0.0001,1.0,0.0,1.0
577,0.012,0.007,R10,0.0,0.0001,1.0,0.0,1.0
578,0.012,0.007,R11,0.0,0.0001,1.0,0.0,1.0
579,0.012,0.007,R12,0.0,0.0001,1.0,0.0,1.0
580,0.012,0.007,R13,0.0,0.0001,1.0,0.0,1.0
581,0.012,0.007,R14,0.0,0.0001,1.0,0.0,1.0
582,0.012,0.007,R15,0.0,0.0001,1.0,0.0,1.0
583,0.012,0.007,R16,0.0,0.0001,1.0,0.0,1.0
584,0.012,0.007,R17,0.0,0.0001,1.0,0.0,1.0
585,0.012,0.007,R18,0.0,0.0001,1.0,0.0,1.0
586,0.012,0.007,R19,0.0,0.0001,1.0,0.0,1.0
587,0.012,0.007,R20,0.0,0.0001,1.0,0.0,1.0
588,0.012,0.008,R0,19999.0,5e-05,1.0,0.0,1.0
589,0.012,0.008,R1,1.0,5e-05,1.0,0.0,1.0
590,0.012,0.008,R2,0.0,5e-05,1.0,0.0,1.0
591,0.012,0.008,R3,0.0,5e-05,1.0,0.0,1.0
592,0.012,0.008,R4,0.0,5e-05,1.0,0.0,1.0
593,0.012,0.008,R5,0.0,5e-05,1.0,0.0,1.0
594,0.012,0.008,R6,0.0,5e-05,1.0,0.0,1.0
595,0.012,0.008,R7,0.0,5e-05,1.0,0.0,1.0
596,0.012,0.008,R8,0.0,5e-05,1.0,0.0,1.0
597,0.012,0.008,R9,0.0,5e-05,1.0,0.0,1.0
598,0.012,0.008,R10,0.0,5e-05,1.0,0.0,1.0
599,0.012,0.008,R11,0.0,5e-05,1.0,0.0,1.0
600,0.012,0.008,R12,0.0,5e-05,1.0,0.0,1.0
601,0.012,0.008,R13,0.0,5e-05,1.0,0.0,1.0
602,0.012,0.008,R14,0.0,5e-05,1.0,0.0,1.0
603,0.012,0.008,R15,0.0,5e-05,1.0,0.0,1.0
604,0.012,0.008,R16,0.0,5e-05,1.0,0.0,1.0
605,0.012,0.008,R17,0.0,5e-05,1.0,0.0,1.0
606,0.012,0.008,R18,0.0,5e-05,1.0,0.0,1.0
607,0.012,0.008,R19,0.0,5e-05,1.0,0.0,1.0
608,0.012,0.008,R20,0.0,5e-05,1.0,0.0,1.0
609,0.012,0.009,R0,19999.0,5e-05,1.0,0.0,1.0
610,0.012,0.009,R1,1.0,5e-05,1.0,0.0,1.0
611,0.012,0.009,R2,0.0,5e-05,1.0,0.0,1.0
612,0.012,0.009,R3,0.0,5e-05,1.0,0.0,1.0
613,0.012,0.009,R4,0.0,5e-05,1.0,0.0,1.0
614,0.012,0.009,R5,0.0,5e-05,1.0,0.0,1.0
615,0.012,0.009,R6,0.0,5e-05,1.0,0.0,1.0
616,0.012,0.009,R7,0.0,5e-05,1.0,0.0,1.0
617,0.012,0.009,R8,0.0,5e-05,1.0,0.0,1.0
618,0.012,0.009,R9,0.0,5e-05,1.0,0.0,1.0
619,0.012,0.009,R10,0.0,5e-05,1.0,0.0,1.0
620,0.012,0.009,R11,0.0,5e-05,1.0,0.0,1.0
621,0.012,0.009,R12,0.0,5e-05,1.0,0.0,1.0
622,0.012,0.009,R13,0.0,5e-05,1.0,0.0,1.0
623,0.012,0.009,R14,0.0,5e-05,1.0,0.0,1.0
624,0.012,0.009,R15,0.0,5e-05,1.0,0.0,1.0
625,0.012,0.009,R16,0.0,5e-05,1.0,0.0,1.0
626,0.012,0.009,R17,0.0,5e-05,1.0,0.0,1.0
627,0.012,0.009,R18,0.0,5e-05,1.0,0.0,1.0
628,0.012,0.009,R19,0.0,5e-05,1.0,0.0,1.0
629,0.012,0.009,R20,0.0,5e-05,1.0,0.0,1.0
630,0.018,0.0,R0,19996.0,0.0002,1.0,0.0,1.0
631,0.018,0.0,R1,4.0,0.0002,1.0,0.0,1.0
632,0.018,0.0,R2,0.0,0.0002,1.0,0.0,1.0
633,0.018,0.0,R3,0.0,0.0002,1.0,0.0,1.0
634,0.018,0.0,R4,0.0,0.0002,1.0,0.0,1.0
635,0.018,0.0,R5,0.0,0.0002,1.0,0.0,1.0
636,0.018,0.0,R6,0.0,0.0002,1.0,0.0,1.0
637,0.018,0.0,R7,0.0,0.0002,1.0,0.0,1.0
638,0.018,0.0,R8,0.0,0.0002,1.0,0.0,1.0
639,0.018,0.0,R9,0.0,0.0002,1.0,0.0,1.0
640,0.018,0.0,R10,0.0,0.0002,1.0,0.0,1.0
641,0.018,0.0,R11,0.0,0.0002,1.0,0.0,1.0
642,0.018,0.0,R12,0.0,0.0002,1.0,0.0,1.0
643,0.018,0.0,R13,0.0,0.0002,1.0,0.0,1.0
644,0.018,0.0,R14,0.0,0.0002,1.0,0.0,1.0
645,0.018,0.0,R15,0.0,0.0002,1.0,0.0,1.0
646,0.018,0.0,R16,0.0,0.0002,1.0,0.0,1.0
647,0.018,0.0,R17,0.0,0.0002,1.0,0.0,1.0
648,0.018,0.0,R18,0.0,0.0002,1.0,0.0,1.0
649,0.018,0.0,R19,0.0,0.0002,1.0,0.0,1.0
650,0.018,0.0,R20,0.0,0.0002,1.0,0.0,1.0
651,0.018,0.001,R0,19999.0,5e-05,1.0,0.0,1.0
652,0.018,0.001,R1,1.0,5e-05,1.0,0.0,1.0
653,0.018,0.001,R2,0.0,5e-05,1.0,0.0,1.0
654,0.018,0.001,R3,0.0,5e-05,1.0,0.0,1.0
655,0.018,0.001,R4,0.0,5e-05,1.0,0.0,1.0
656,0.018,0.001,R5,0.0,5e-05,1.0,0.0,1.0
657,0.018,0.001,R6,0.0,5e-05,1.0,0.0,1.0
658,0.018,0.001,R7,0.0,5e-05,1.0,0.0,1.0
659,0.018,0.001,R8,0.0,5e-05,1.0,0.0,1.0
660,0.018,0.001,R9,0.0,5e-05,1.0,0.0,1.0
661,0.018,0.001,R10,0.0,5e-05,1.0,0.0,1.0
662,0.018,0.001,R11,0.0,5e-05,1.0,0.0,1.0
663,0.018,0.001,R12,0.0,5e-05,1.0,0.0,1.0
664,0.018,0.001,R13,0.0,5e-05,1.0,0.0,1.0
665,0.018,0.001,R14,0.0,5e-05,1.0,0.0,1.0
666,0.018,0.001,R15,0.0,5e-05,1.0,0.0,1.0
667,0.018,0.001,R16,0.0,5e-05,1.0,0.0,1.0
668,0.018,0.001,R17,0.0,5e-05,1.0,0.0,1.0
669,0.018,0.001,R18,0.0,5e-05,1.0,0.0,1.0
670,0.018,0.001,R19,0.0,5e-05,1.0,0.0,1.0
671,0.018,0.001,R20,0.0,5e-05,1.0,0.0,1.0
672,0.018,0.002,R0,19999.0,5e-05,1.0,0.0,1.0
673,0.018,0.002,R1,1.0,5e-05,1.0,0.0,1.0
674,0.018,0.002,R2,0.0,5e-05,1.0,0.0,1.0
675,0.018,0.002,R3,0.0,5e-05,1.0,0.0,1.0
676,0.018,0.002,R4,0.0,5e-05,1.0,0.0,1.0
677,0.018,0.002,R5,0.0,5e-05,1.0,0.0,1.0
678,0.018,0.002,R6,0.0,5e-05,1.0,0.0,1.0
679,0.018,0.002,R7,0.0,5e-05,1.0,0.0,1.0
680,0.018,0.002,R8,0.0,5e-05,1.0,0.0,1.0
681,0.018,0.002,R9,0.0,5e-05,1.0,0.0,1.0
682,0.018,0.002,R10,0.0,5e-05,1.0,0.0,1.0
683,0.018,0.002,R11,0.0,5e-05,1.0,0.0,1.0
684,0.018,0.002,R12,0.0,5e-05,1.0,0.0,1.0
685,0.018,0.002,R13,0.0,5e-05,1.0,0.0,1.0
686,0.018,0.002,R14,0.0,5e-05,1.0,0.0,1.0
687,0.018,0.002,R15,0.0,5e-05,1.0,0.0,1.0
688,0.018,0.002,R16,0.0,5e-05,1.0,0.0,1.0
689,0.018,0.002,R17,0.0,5e-05,1.0,0.0,1.0
690,0.018,0.002,R18,0.0,5e-05,1.0,0.0,1.0
691,0.018,0.002,R19,0.0,5e-05,1.0,0.0,1.0
692,0.018,0.002,R20,0.0,5e-05,1.0,0.0,1.0
693,0.018,0.003,R0,19957.0,0.000150300601202,1.0,0.0,1.0
694,0.018,0.003,R1,3.0,0.000150300601202,1.0,0.0,1.0
695,0.018,0.003,R2,0.0,0.000150300601202,1.0,0.0,1.0
696,0.018,0.003,R3,0.0,0.000150300601202,1.0,0.0,1.0
697,0.018,0.003,R4,0.0,0.000150300601202,1.0,0.0,1.0
698,0.018,0.003,R5,0.0,0.000150300601202,1.0,0.0,1.0
699,0.018,0.003,R6,0.0,0.000150300601202,1.0,0.0,1.0
700,0.018,0.003,R7,0.0,0.000150300601202,1.0,0.0,1.0
701,0.018,0.003,R8,0.0,0.000150300601202,1.0,0.0,1.0
702,0.018,0.003,R9,0.0,0.000150300601202,1.0,0.0,1.0
703,0.018,0.003,R10,0.0,0.000150300601202,1.0,0.0,1.0
704,0.018,0.003,R11,0.0,0.000150300601202,1.0,0.0,1.0
705,0.018,0.003,R12,0.0,0.000150300601202,1.0,0.0,1.0
706,0.018,0.003,R13,0.0,0.000150300601202,1.0,0.0,1.0
707,0.018,0.003,R14,0.0,0.000150300601202,1.0,0.0,1.0
708,0.018,0.003,R15,0.0,0.000150300601202,1.0,0.0,1.0
709,0.018,0.003,R16,0.0,0.000150300601202,1.0,0.0,1.0
710,0.018,0.003,R17,0.0,0.000150300601202,1.0,0.0,1.0
711,0.018,0.003,R18,0.0,0.000150300601202,1.0,0.0,1.0
712,0.018,0.003,R19,0.0,0.000150300601202,1.0,0.0,1.0
713,0.018,0.003,R20,0.0,0.000150300601202,1.0,0.0,1.0
714,0.018,0.004,R0,19997.0,0.00015,1.0,0.0,1.0
715,0.018,0.004,R1,3.0,0.00015,1.0,0.0,1.0
716,0.018,0.004,R2,0.0,0.00015,1.0,0.0,1.0
717,0.018,0.004,R3,0.0,0.00015,1.0,0.0,1.0
718,0.018,0.004,R4,0.0,0.00015,1.0,0.0,1.0
719,0.018,0.004,R5,0.0,0.00015,1.0,0.0,1.0
720,0.018,0.004,R6,0.0,0.00015,1.0,0.0,1.0
721,0.018,0.004,R7,0.0,0.00015,1.0,0.0,1.0
722,0.018,0.004,R8,0.0,0.00015,1.0,0.0,1.0
723,0.018,0.004,R9,0.0,0.00015,1.0,0.0,1.0
724,0.018,0.004,R10,0.0,0.00015,1.0,0.0,1.0
725,0.018,0.004,R11,0.0,0.00015,1.0,0.0,1.0
726,0.018,0.004,R12,0.0,0.00015,1.0,0.0,1.0
727,0.018,0.004,R13,0.0,0.00015,1.0,0.0,1.0
728,0.018,0.004,R14,0.0,0.00015,1.0,0.0,1.0
729,0.018,0.004,R15,0.0,0.00015,1.0,0.0,1.0
730,0.018,0.004,R16,0.0,0.00015,1.0,0.0,1.0
731,0.018,0.004,R17,0.0,0.00015,1.0,0.0,1.0
732,0.018,0.004,R18,0.0,0.00015,1.0,0.0,1.0
733,0.018,0.004,R19,0.0,0.00015,1.0,0.0,1.0
734,0.018,0.004,R20,0.0,0.00015,1.0,0.0,1.0
735,0.018,0.005,R0,19999.0,5e-05,1.0,0.0,1.0
736,0.018,0.005,R1,1.0,5e-05,1.0,0.0,1.0
737,0.018,0.005,R2,0.0,5e-05,1.0,0.0,1.0
738,0.018,0.005,R3,0.0,5e-05,1.0,0.0,1.0
739,0.018,0.005,R4,0.0,5e-05,1.0,0.0,1.0
740,0.018,0.005,R5,0.0,5e-05,1.0,0.0,1.0
741,0.018,0.005,R6,0.0,5e-05,1.0,0.0,1.0
742,0.018,0.005,R7,0.0,5e-05,1.0,0.0,1.0
743,0.018,0.005,R8,0.0,5e-05,1.0,0.0,1.0
744,0.018,0.005,R9,0.0,5e-05,1.0,0.0,1.0
745,0.018,0.005,R10,0.0,5e-05,1.0,0.0,1.0
746,0.018,0.005,R11,0.0,5e-05,1.0,0.0,1.0
747,0.018,0.005,R12,0.0,5e-05,1.0,0.0,1.0
748,0.018,0.005,R13,0.0,5e-05,1.0,0.0,1.0
749,0.018,0.005,R14,0.0,5e-05,1.0,0.0,1.0
750,0.018,0.005,R15,0.0,5e-05,1.0,0.0,1.0
751,0.018,0.005,R16,0.0,5e-05,1.0,0.0,1.0
752,0.018,0.005,R17,0.0,5e-05,1.0,0.0,1.0
753,0.018,0.005,R18,0.0,5e-05,1.0,0.0,1.0
754,0.018,0.005,R19,0.0,5e-05,1.0,0.0,1.0
755,0.018,0.005,R20,0.0,5e-05,1.0,0.0,1.0
756,0.018,0.006,R0,19998.0,0.0001,1.0,0.0,1.0
757,0.018,0.006,R1,2.0,0.0001,1.0,0.0,1.0
758,0.018,0.006,R2,0.0,0.0001,1.0,0.0,1.0
759,0.018,0.006,R3,0.0,0.0001,1.0,0.0,1.0
760,0.018,0.006,R4,0.0,0.0001,1.0,0.0,1.0
761,0.018,0.006,R5,0.0,0.0001,1.0,0.0,1.0
762,0.018,0.006,R6,0.0,0.0001,1.0,0.0,1.0
763,0.018,0.006,R7,0.0,0.0001,1.0,0.0,1.0
764,0.018,0.006,R8,0.0,0.0001,1.0,0.0,1.0
765,0.018,0.006,R9,0.0,0.0001,1.0,0.0,1.0
766,0.018,0.006,R10,0.0,0.0001,1.0,0.0,1.0
767,0.018,0.006,R11,0.0,0.0001,1.0,0.0,1.0
768,0.018,0.006,R12,0.0,0.0001,1.0,0.0,1.0
769,0.018,0.006,R13,0.0,0.0001,1.0,0.0,1.0
770,0.018,0.006,R14,0.0,0.0001,1.0,0.0,1.0
771,0.018,0.006,R15,0.0,0.0001,1.0,0.0,1.0
772,0.018,0.006,R16,0.0,0.0001,1.0,0.0,1.0
773,0.018,0.006,R17,0.0,0.0001,1.0,0.0,1.0
774,0.018,0.006,R18,0.0,0.0001,1.0,0.0,1.0
775,0.018,0.006,R19,0.0,0.0001,1.0,0.0,1.0
776,0.018,0.006,R20,0.0,0.0001,1.0,0.0,1.0
777,0.018,0.007,R0,19997.0,0.00015,1.0,0.0,1.0
778,0.018,0.007,R1,3.0,0.00015,1.0,0.0,1.0
779,0.018,0.007,R2,0.0,0.00015,1.0,0.0,1.0
780,0.018,0.007,R3,0.0,0.00015,1.0,0.0,1.0
781,0.018,0.007,R4,0.0,0.00015,1.0,0.0,1.0
782,0.018,0.007,R5,0.0,0.00015,1.0,0.0,1.0
783,0.018,0.007,R6,0.0,0.00015,1.0,0.0,1.0
784,0.018,0.007,R7,0.0,0.00015,1.0,0.0,1.0
785,0.018,0.007,R8,0.0,0.00015,1.0,0.0,1.0
786,0.018,0.007,R9,0.0,0.00015,1.0,0.0,1.0
787,0.018,0.007,R10,0.0,0.00015,1.0,0.0,1.0
788,0.018,0.007,R11,0.0,0.00015,1.0,0.0,1.0
789,0.018,0.007,R12,0.0,0.00015,1.0,0.0,1.0
790,0.018,0.007,R13,0.0,0.00015,1.0,0.0,1.0
791,0.018,0.007,R14,0.0,0.00015,1.0,0.0,1.0
792,0.018,0.007,R15,0.0,0.00015,1.0,0.0,1.0
793,0.018,0.007,R16,0.0,0.00015,1.0,0.0,1.0
794,0.018,0.007,R17,0.0,0.00015,1.0,0.0,1.0
795,0.018,0.007,R18,0.0,0.00015,1.0,0.0,1.0
796,0.018,0.007,R19,0.0,0.00015,1.0,0.0,1.0
