,SAA,SAa,time,freq,orig
349,0.17402,0.0,40,0.0237434214286,0.025
350,0.17402,0.0,60,0.0157323142857,0.025
351,0.17402,0.0,80,0.0116438342857,0.025
352,0.17602,0.0,20,0.0460847642857,0.017
353,0.17602,0.0,40,0.0234637871429,0.017
354,0.17602,0.0,60,0.0155091314286,0.017
355,0.17602,0.0,80,0.0112962714286,0.017
356,0.17802,0.0,20,0.0456378257143,0.023
357,0.17802,0.0,40,0.0232784885714,0.023
358,0.17802,0.0,60,0.0153221714286,0.023
359,0.17802,0.0,80,0.0112673871429,0.023
360,0.18002,0.0,20,0.0452843385714,0.022
361,0.18002,0.0,40,0.0229948985714,0.022
362,0.18002,0.0,60,0.0151244614286,0.022
363,0.18002,0.0,80,0.0111536585714,0.022
364,0.18202,0.0,20,0.0446604957143,0.017
365,0.18202,0.0,40,0.0228649442857,0.017
366,0.18202,0.0,60,0.0149661471429,0.017
367,0.18202,0.0,80,0.0110803414286,0.017
368,0.18402,0.0,20,0.0442101542857,0.028
369,0.18402,0.0,40,0.0225582142857,0.028
370,0.18402,0.0,60,0.0148087442857,0.028
371,0.18402,0.0,80,0.0108317985714,0.028
372,0.18602,0.0,20,0.04379234,0.031
373,0.18602,0.0,40,0.0221746242857,0.031
374,0.18602,0.0,60,0.0145948057143,0.031
375,0.18602,0.0,80,0.0107048471429,0.031
376,0.18802,0.0,20,0.0434234714286,0.025
377,0.18802,0.0,40,0.0220796628571,0.025
378,0.18802,0.0,60,0.0145348085714,0.025
379,0.18802,0.0,80,0.0106271671429,0.025
380,0.19002,0.0,20,0.0430774057143,0.025
381,0.19002,0.0,40,0.02183092,0.025
382,0.19002,0.0,60,0.0143808757143,0.025
383,0.19002,0.0,80,0.0106232442857,0.025
384,0.19202,0.0,20,0.0425801214286,0.029
385,0.19202,0.0,40,0.0215834171429,0.029
386,0.19202,0.0,60,0.0142356285714,0.029
387,0.19202,0.0,80,0.0103628771429,0.029
388,0.19402,0.0,20,0.0421782642857,0.02
389,0.19402,0.0,40,0.0213959285714,0.02
390,0.19402,0.0,60,0.01408923,0.02
391,0.19402,0.0,80,0.0102809457143,0.02
392,0.19602,0.0,20,0.04170564,0.026
393,0.19602,0.0,40,0.0211317928571,0.026
394,0.19602,0.0,60,0.0138012957143,0.026
395,0.19602,0.0,80,0.01012241,0.026
396,0.19802,0.0,20,0.0413864257143,0.02
397,0.19802,0.0,40,0.0209315742857,0.02
398,0.19802,0.0,60,0.0137924042857,0.02
399,0.19802,0.0,80,0.0101755542857,0.02
